state,date,imaief_cons,imaief_actsec,imaief_manf,imaief_minr,imaief_cons_base,imaief_actsec_base,imaief_manf_base,imaief_minr_base,naim,covid,period,time_to_treat
Chihuahua,2010-09-01,98.64864864864865,67.31866340668297,64.92890995260665,38.42565597667639,88.8,122.7,126.6,171.5,0,0,9,-98
Chihuahua,2010-10-01,102.47747747747749,67.72616136919315,64.77093206951027,39.650145772594755,88.8,122.7,126.6,171.5,0,0,10,-97
Chihuahua,2010-11-01,95.72072072072072,65.60717196414018,63.744075829383895,38.42565597667639,88.8,122.7,126.6,171.5,0,0,11,-96
Chihuahua,2010-12-01,101.91441441441442,63.8956805215974,59.320695102685626,41.39941690962099,88.8,122.7,126.6,171.5,0,0,12,-95
Chihuahua,2011-01-01,94.03153153153153,62.1841890790546,58.68878357030016,38.775510204081634,88.8,122.7,126.6,171.5,0,0,13,-94
Chihuahua,2011-02-01,79.3918918918919,60.06519967400163,59.47867298578199,39.067055393586,88.8,122.7,126.6,171.5,0,0,14,-93
Chihuahua,2011-03-01,86.71171171171171,67.15566422167889,66.9826224328594,42.21574344023324,88.8,122.7,126.6,171.5,0,0,15,-92
Chihuahua,2011-04-01,93.46846846846847,65.6886715566422,63.270142180094794,43.84839650145773,88.8,122.7,126.6,171.5,0,0,16,-91
Chihuahua,2011-05-01,102.25225225225225,68.13365933170333,64.29699842022117,43.09037900874636,88.8,122.7,126.6,171.5,0,0,17,-90
Chihuahua,2011-06-01,101.6891891891892,70.90464547677261,68.16745655608216,42.332361516034986,88.8,122.7,126.6,171.5,0,0,18,-89
Chihuahua,2011-07-01,91.55405405405406,65.6886715566422,62.55924170616114,41.457725947521865,88.8,122.7,126.6,171.5,0,0,19,-88
Chihuahua,2011-08-01,95.83333333333333,68.7041564792176,66.11374407582939,41.224489795918366,88.8,122.7,126.6,171.5,0,0,20,-87
Chihuahua,2011-09-01,85.13513513513513,67.97066014669927,67.45655608214851,40.758017492711375,88.8,122.7,126.6,171.5,0,0,21,-86
Chihuahua,2011-10-01,106.86936936936937,72.69763651181745,69.19431279620854,42.857142857142854,88.8,122.7,126.6,171.5,0,0,22,-85
Chihuahua,2011-11-01,108.10810810810811,72.94213528932355,70.14218009478674,42.857142857142854,88.8,122.7,126.6,171.5,0,0,23,-84
Chihuahua,2011-12-01,104.84234234234233,70.49714751426242,67.14060031595577,44.95626822157434,88.8,122.7,126.6,171.5,0,0,24,-83
Chihuahua,2012-01-01,98.08558558558558,72.69763651181745,70.06319115323855,55.1603498542274,88.8,122.7,126.6,171.5,0,0,25,-82
Chihuahua,2012-02-01,102.02702702702702,74.24612876935615,71.40600315955767,54.22740524781341,88.8,122.7,126.6,171.5,0,0,26,-81
Chihuahua,2012-03-01,90.2027027027027,76.36511817440913,76.77725118483413,56.20991253644315,88.8,122.7,126.6,171.5,0,0,27,-80
Chihuahua,2012-04-01,90.2027027027027,72.6161369193154,71.7219589257504,55.62682215743441,88.8,122.7,126.6,171.5,0,0,28,-79
Chihuahua,2012-05-01,108.78378378378378,77.99511002444987,74.40758293838863,58.60058309037901,88.8,122.7,126.6,171.5,0,0,29,-78
Chihuahua,2012-06-01,112.83783783783785,79.46210268948654,76.30331753554502,52.536443148688036,88.8,122.7,126.6,171.5,0,0,30,-77
Chihuahua,2012-07-01,102.70270270270272,76.44661776691116,74.88151658767772,45.59766763848397,88.8,122.7,126.6,171.5,0,0,31,-76
Chihuahua,2012-08-01,112.27477477477478,79.788101059494707,77.8041074249605,46.53061224489796,88.8,122.7,126.6,171.5,0,0,32,-75
Chihuahua,2012-09-01,103.490990990991,78.4841075794621,77.96208530805688,46.35568513119534,88.8,122.7,126.6,171.5,0,0,33,-74
Chihuahua,2012-10-01,105.63063063063063,79.38060309698452,78.59399684044234,49.27113702623907,88.8,122.7,126.6,171.5,0,0,34,-73
Chihuahua,2012-11-01,108.67117117117118,78.4841075794621,77.40916271721959,50.67055393586006,88.8,122.7,126.6,171.5,0,0,35,-72
Chihuahua,2012-12-01,116.32882882882882,77.26161369193154,74.0916271721959,51.89504373177842,88.8,122.7,126.6,171.5,0,0,36,-71
Chihuahua,2013-01-01,116.21621621621622,78.32110839445802,75.59241706161139,51.83673469387755,88.8,122.7,126.6,171.5,0,0,37,-70
Chihuahua,2013-02-01,106.98198198198199,76.69111654441727,75.03949447077409,52.47813411078717,88.8,122.7,126.6,171.5,0,0,38,-69
Chihuahua,2013-03-01,106.75675675675676,78.72860635696821,77.33017377567141,55.1603498542274,88.8,122.7,126.6,171.5,0,0,39,-68
Chihuahua,2013-04-01,109.34684684684683,81.25509372453138,79.93680884676147,54.75218658892128,88.8,122.7,126.6,171.5,0,0,40,-67
Chihuahua,2013-05-01,134.9099099099099,94.45802770986145,93.04897314375987,58.542274052478135,88.8,122.7,126.6,171.5,0,0,41,-66
Chihuahua,2013-06-01,119.81981981981984,83.78158109209454,79.54186413902055,63.03206997084547,88.8,122.7,126.6,171.5,0,0,42,-65
Chihuahua,2013-07-01,101.5765765765766,79.54360228198858,77.48815165876776,60.75801749271137,88.8,122.7,126.6,171.5,0,0,43,-64
Chihuahua,2013-08-01,113.40090090090091,81.25509372453138,77.96208530805688,55.97667638483965,88.8,122.7,126.6,171.5,0,0,44,-63
Chihuahua,2013-09-01,108.33333333333334,80.52159739201304,78.43601895734598,55.27696793002915,88.8,122.7,126.6,171.5,0,0,45,-62
Chihuahua,2013-10-01,109.45945945945948,83.37408312958435,81.83254344391784,60.05830903790087,88.8,122.7,126.6,171.5,0,0,46,-61
Chihuahua,2013-11-01,111.48648648648648,82.31458842705787,79.304897314376,64.31486880466473,88.8,122.7,126.6,171.5,0,0,47,-60
Chihuahua,2013-12-01,113.17567567567568,77.66911165444172,72.35387045813586,67.52186588921283,88.8,122.7,126.6,171.5,0,0,48,-59
Chihuahua,2014-01-01,114.75225225225225,81.41809290953546,78.19905213270142,58.95043731778426,88.8,122.7,126.6,171.5,0,0,49,-58
Chihuahua,2014-02-01,106.41891891891892,78.4841075794621,76.8562401263823,57.14285714285714,88.8,122.7,126.6,171.5,0,0,50,-57
Chihuahua,2014-03-01,105.63063063063063,81.58109209453951,80.41074249605056,60.932944606414,88.8,122.7,126.6,171.5,0,0,51,-56
Chihuahua,2014-04-01,114.41441441441442,81.41809290953546,78.51500789889417,54.98542274052478,88.8,122.7,126.6,171.5,0,0,52,-55
Chihuahua,2014-05-01,117.5675675675676,83.29258353708231,80.80568720379146,53.70262390670554,88.8,122.7,126.6,171.5,0,0,53,-54
Chihuahua,2014-06-01,161.93693693693695,91.60554197229014,83.41232227488152,52.12827988338192,88.8,122.7,126.6,171.5,0,0,54,-53
Chihuahua,2014-07-01,128.3783783783784,86.38956805215973,83.09636650868879,49.2128279883382,88.8,122.7,126.6,171.5,0,0,55,-52
Chihuahua,2014-08-01,107.9954954954955,83.53708231458843,81.91153238546605,55.21865889212828,88.8,122.7,126.6,171.5,0,0,56,-51
Chihuahua,2014-09-01,111.26126126126125,84.10757946210269,82.70142180094787,52.419825072886304,88.8,122.7,126.6,171.5,0,0,57,-50
Chihuahua,2014-10-01,110.47297297297295,85.81907090464547,86.49289099526067,49.737609329446066,88.8,122.7,126.6,171.5,0,0,58,-49
Chihuahua,2014-11-01,112.72522522522522,80.84759576202119,79.06793048973144,50.20408163265305,88.8,122.7,126.6,171.5,0,0,59,-48
Chihuahua,2014-12-01,122.18468468468468,81.49959250203749,77.40916271721959,54.46064139941691,88.8,122.7,126.6,171.5,0,0,60,-47
Chihuahua,2015-01-01,110.92342342342343,81.33659331703342,80.88467614533967,49.03790087463557,88.8,122.7,126.6,171.5,0,0,61,-46
Chihuahua,2015-02-01,151.9144144144144,87.28606356968214,79.93680884676147,54.16909620991254,88.8,122.7,126.6,171.5,0,0,62,-45
Chihuahua,2015-03-01,111.14864864864866,85.73757131214343,86.80884676145341,48.629737609329446,88.8,122.7,126.6,171.5,0,0,63,-44
Chihuahua,2015-04-01,116.66666666666667,83.53708231458843,83.57030015797788,46.06413994169096,88.8,122.7,126.6,171.5,0,0,64,-43
Chihuahua,2015-05-01,151.46396396396398,90.05704971475143,84.67614533965245,50.08746355685132,88.8,122.7,126.6,171.5,0,0,65,-42
Chihuahua,2015-06-01,122.86036036036036,87.04156479217603,85.07109004739337,51.83673469387755,88.8,122.7,126.6,171.5,0,0,66,-41
Chihuahua,2015-07-01,129.72972972972974,88.50855745721272,86.7298578199052,46.29737609329446,88.8,122.7,126.6,171.5,0,0,67,-40
Chihuahua,2015-08-01,125.45045045045046,88.01955990220048,86.09794628751976,48.68804664723032,88.8,122.7,126.6,171.5,0,0,68,-39
Chihuahua,2015-09-01,121.84684684684686,88.67155664221679,87.99368088467615,48.629737609329446,88.8,122.7,126.6,171.5,0,0,69,-38
Chihuahua,2015-10-01,134.009009009009,92.42053789731052,91.70616113744076,49.50437317784257,88.8,122.7,126.6,171.5,0,0,70,-37
Chihuahua,2015-11-01,154.5045045045045,91.44254278728606,87.36176935229068,44.08163265306122,88.8,122.7,126.6,171.5,0,0,71,-36
Chihuahua,2015-12-01,140.2027027027027,86.47106764466177,82.93838862559242,44.66472303206997,88.8,122.7,126.6,171.5,0,0,72,-35
Chihuahua,2016-01-01,131.3063063063063,88.34555827220865,86.80884676145341,49.154518950437314,88.8,122.7,126.6,171.5,0,0,73,-34
Chihuahua,2016-02-01,136.82432432432432,90.13854930725346,88.30963665086888,48.629737609329446,88.8,122.7,126.6,171.5,0,0,74,-33
Chihuahua,2016-03-01,130.96846846846847,91.93154034229828,91.23222748815166,52.419825072886304,88.8,122.7,126.6,171.5,0,0,75,-32
Chihuahua,2016-04-01,138.51351351351352,92.74653626731866,90.67930489731437,52.30320699708455,88.8,122.7,126.6,171.5,0,0,76,-31
Chihuahua,2016-05-01,132.88288288288288,92.58353708231458,90.91627172195894,52.76967930029155,88.8,122.7,126.6,171.5,0,0,77,-30
Chihuahua,2016-06-01,133.7837837837838,94.5395273023635,93.12796208530807,54.57725947521865,88.8,122.7,126.6,171.5,0,0,78,-29
Chihuahua,2016-07-01,140.54054054054055,92.90953545232273,87.04581358609795,67.17201166180759,88.8,122.7,126.6,171.5,0,0,79,-28
Chihuahua,2016-08-01,130.51801801801804,96.57701711491443,95.10268562401265,64.6064139941691,88.8,122.7,126.6,171.5,0,0,80,-27
Chihuahua,2016-09-01,140.09009009009011,95.19152404237978,92.18009478672985,60.6997084548105,88.8,122.7,126.6,171.5,0,0,81,-26
Chihuahua,2016-10-01,136.48648648648648,98.20700896495518,95.33965244865719,70.37900874635568,88.8,122.7,126.6,171.5,0,0,82,-25
Chihuahua,2016-11-01,161.14864864864865,97.71801140994295,91.78515007898895,62.62390670553937,88.8,122.7,126.6,171.5,0,0,83,-24
Chihuahua,2016-12-01,137.83783783783784,90.95354523227384,86.25592417061611,66.1807580174927,88.8,122.7,126.6,171.5,0,0,84,-23
Chihuahua,2017-01-01,130.63063063063063,94.62102689486552,93.12796208530807,66.1807580174927,88.8,122.7,126.6,171.5,0,0,85,-22
Chihuahua,2017-02-01,129.3918918918919,94.5395273023635,94.54976303317537,61.74927113702624,88.8,122.7,126.6,171.5,0,0,86,-21
Chihuahua,2017-03-01,127.70270270270272,101.79299103504482,101.97472353870458,76.5597667638484,88.8,122.7,126.6,171.5,0,0,87,-20
Chihuahua,2017-04-01,124.32432432432434,95.11002444987776,93.8388625592417,72.24489795918367,88.8,122.7,126.6,171.5,0,0,88,-19
Chihuahua,2017-05-01,116.7792792792793,97.14751426242869,97.55134281200633,75.80174927113703,88.8,122.7,126.6,171.5,0,0,89,-18
Chihuahua,2017-06-01,125.7882882882883,97.71801140994295,97.07740916271723,73.3527696793003,88.8,122.7,126.6,171.5,0,0,90,-17
Chihuahua,2017-07-01,124.77477477477477,94.05052974735126,91.5481832543444,73.29446064139941,88.8,122.7,126.6,171.5,0,0,91,-16
Chihuahua,2017-08-01,126.12612612612612,98.20700896495518,98.02527646129542,75.56851311953352,88.8,122.7,126.6,171.5,0,0,92,-15
Chihuahua,2017-09-01,139.4144144144144,96.7400162999185,91.94312796208531,75.21865889212827,88.8,122.7,126.6,171.5,0,0,93,-14
Chihuahua,2017-10-01,116.7792792792793,96.00651996740017,95.65560821484992,76.50145772594752,88.8,122.7,126.6,171.5,0,0,94,-13
Chihuahua,2017-11-01,116.32882882882882,94.94702526487367,94.8657187993681,72.65306122448979,88.8,122.7,126.6,171.5,0,0,95,-12
Chihuahua,2017-12-01,113.28828828828827,87.44906275468622,86.49289099526067,66.6472303206997,88.8,122.7,126.6,171.5,0,0,96,-11
Chihuahua,2018-01-01,95.15765765765765,94.05052974735126,94.62875197472354,91.25364431486881,88.8,122.7,126.6,171.5,0,0,97,-10
Chihuahua,2018-02-01,101.6891891891892,91.36104319478402,91.07424960505529,80.29154518950436,88.8,122.7,126.6,171.5,0,0,98,-9
Chihuahua,2018-03-01,113.62612612612612,98.6960065199674,97.6303317535545,93.23615160349854,88.8,122.7,126.6,171.5,0,0,99,-8
Chihuahua,2018-04-01,97.86036036036036,95.19152404237978,96.2875197472354,88.27988338192421,88.8,122.7,126.6,171.5,0,0,100,-7
Chihuahua,2018-05-01,98.87387387387388,97.55501222493888,97.86729857819905,99.47521865889213,88.8,122.7,126.6,171.5,0,0,101,-6
Chihuahua,2018-06-01,106.98198198198199,97.71801140994295,96.68246445497631,89.79591836734694,88.8,122.7,126.6,171.5,0,0,102,-5
Chihuahua,2018-07-01,105.18018018018019,95.76202118989406,95.10268562401265,84.25655976676384,88.8,122.7,126.6,171.5,0,0,103,-4
Chihuahua,2018-08-01,99.54954954954955,98.12550937245314,98.89415481832545,88.86297376093295,88.8,122.7,126.6,171.5,0,0,104,-3
Chihuahua,2018-09-01,100.9009009009009,96.98451507742462,95.97156398104266,93.35276967930028,88.8,122.7,126.6,171.5,0,0,105,-2
Chihuahua,2018-10-01,100,100,100,100,88.8,122.7,126.6,171.5,0,0,106,-1
Chihuahua,2018-11-01,97.07207207207207,97.55501222493888,99.5260663507109,89.97084548104957,88.8,122.7,126.6,171.5,1,0,107,0
Chihuahua,2018-12-01,109.23423423423424,93.80603096984514,90.83728278041075,94.51895043731778,88.8,122.7,126.6,171.5,1,0,108,1
Chihuahua,2019-01-01,130.06756756756758,100.73349633251834,98.73617693522907,80.6997084548105,88.8,122.7,126.6,171.5,1,0,109,2
Chihuahua,2019-02-01,142.11711711711712,100.16299918500408,96.36650868878357,76.03498542274053,88.8,122.7,126.6,171.5,1,0,110,3
Chihuahua,2019-03-01,129.84234234234236,103.42298288508557,101.02685624012639,90.37900874635568,88.8,122.7,126.6,171.5,1,0,111,4
