Concepto,Fecha,Valor
Estados Unidos Mexicanos,2003 |  T1,72.12668329087457
a  Región Norte,2003 |  T1,69.14775850642934
b  Región Centro-Norte,2003 |  T1,63.17067686098476
c  Región Centro,2003 |  T1,70.74661724709871
d  Región Centro-Sur,2003 |  T1,68.22582913075824
e  Región Sur-Sureste,2003 |  T1,94.9981770179124
Estados Unidos Mexicanos,2003 |  T2,73.96502967692676
a  Región Norte,2003 |  T2,70.01928602358709
b  Región Centro-Norte,2003 |  T2,64.5126377718969
c  Región Centro,2003 |  T2,74.82535012741852
d  Región Centro-Sur,2003 |  T2,70.19920093619999
e  Región Sur-Sureste,2003 |  T2,95.49817406645064
Estados Unidos Mexicanos,2003 |  T3,73.37886771209146
a  Región Norte,2003 |  T3,69.92718381401399
b  Región Centro-Norte,2003 |  T3,65.3836866531645
c  Región Centro,2003 |  T3,71.89439077962915
d  Región Centro-Sur,2003 |  T3,69.74064099697516
e  Región Sur-Sureste,2003 |  T3,95.85390706711516
Estados Unidos Mexicanos,2003 |  T4,74.39761087126824
a  Región Norte,2003 |  T4,70.66103419657885
b  Región Centro-Norte,2003 |  T4,66.08248398047387
c  Región Centro,2003 |  T4,73.27147325580948
d  Región Centro-Sur,2003 |  T4,71.69900046985643
e  Región Sur-Sureste,2003 |  T4,96.3795316227484
Estados Unidos Mexicanos,2003 |  6 Meses,73.04585648390068
a  Región Norte,2003 |  6 Meses,69.58352226500821
b  Región Centro-Norte,2003 |  6 Meses,63.84165731644084
c  Región Centro,2003 |  6 Meses,72.78598368725861
d  Región Centro-Sur,2003 |  6 Meses,69.21251503347912
e  Región Sur-Sureste,2003 |  6 Meses,95.24817554218151
Estados Unidos Mexicanos,2003 |  9 Meses,73.15686022663095
a  Región Norte,2003 |  9 Meses,69.6980761146768
b  Región Centro-Norte,2003 |  9 Meses,64.35566709534872
c  Región Centro,2003 |  9 Meses,72.48878605138212
d  Región Centro-Sur,2003 |  9 Meses,69.38855702131113
e  Región Sur-Sureste,2003 |  9 Meses,95.45008605049274
Estados Unidos Mexicanos,2003 |  Anual,73.46704788779026
a  Región Norte,2003 |  Anual,69.93881563515231
b  Región Centro-Norte,2003 |  Anual,64.78737131663
c  Región Centro,2003 |  Anual,72.68445785248896
d  Región Centro-Sur,2003 |  Anual,69.96616788344745
e  Región Sur-Sureste,2003 |  Anual,95.68244744355668
Estados Unidos Mexicanos,2004 |  T1,74.4461694945871
a  Región Norte,2004 |  T1,71.06956952457737
b  Región Centro-Norte,2004 |  T1,65.89533620945815
c  Región Centro,2004 |  T1,72.44335424614547
d  Región Centro-Sur,2004 |  T1,71.24590334791706
e  Región Sur-Sureste,2004 |  T1,97.94197884310134
Estados Unidos Mexicanos,2004 |  T2,76.78024537675286
a  Región Norte,2004 |  T2,72.96824678009128
b  Región Centro-Norte,2004 |  T2,67.85100258897623
c  Región Centro,2004 |  T2,77.02695826252156
d  Región Centro-Sur,2004 |  T2,73.21301414083314
e  Región Sur-Sureste,2004 |  T2,98.22072476244082
Estados Unidos Mexicanos,2004 |  T3,75.85889605496415
a  Región Norte,2004 |  T3,72.53875999296103
b  Región Centro-Norte,2004 |  T3,67.47422149628935
c  Región Centro,2004 |  T3,74.13202505363385
