Concepto,Fecha,Valor
Estados Unidos Mexicanos,2003 |  T1,82.33136064329706
Estados Unidos Mexicanos,2006 |  T4,88.16460141862936
a  Región Norte,2006 |  T4,86.97771909722223
b  Región Centro-Norte,2006 |  T4,86.39423172462055
c  Región Centro,2006 |  T4,84.77413932856724
d  Región Centro-Sur,2006 |  T4,89.68755618186644
e  Región Sur-Sureste,2006 |  T4,96.68706400728637
Estados Unidos Mexicanos,2006 |  6 Meses,87.11084899745768
a  Región Norte,2006 |  6 Meses,85.09625890163322
b  Región Centro-Norte,2006 |  6 Meses,83.83625020343632
c  Región Centro,2006 |  6 Meses,89.71598156383736
d  Región Centro-Sur,2006 |  6 Meses,86.02267069250702
e  Región Sur-Sureste,2006 |  6 Meses,89.4565007123857
Estados Unidos Mexicanos,2006 |  9 Meses,86.74624771399365
a  Región Norte,2006 |  9 Meses,85.10736763407958
b  Región Centro-Norte,2006 |  9 Meses,83.19779047728541
c  Región Centro,2006 |  9 Meses,88.87342279021078
d  Región Centro-Sur,2006 |  9 Meses,85.70885903927369
e  Región Sur-Sureste,2006 |  9 Meses,89.73206626707547
Estados Unidos Mexicanos,2006 |  Anual,87.10083614015258
a  Región Norte,2006 |  Anual,85.57495549986523
b  Región Centro-Norte,2006 |  Anual,83.9969007891192
c  Región Centro,2006 |  Anual,87.8486019247999
d  Región Centro-Sur,2006 |  Anual,86.70353332492188
e  Región Sur-Sureste,2006 |  Anual,91.4708157021282
Estados Unidos Mexicanos,2007 |  T1,85.83039117153622
a  Región Norte,2007 |  T1,84.19228047404125
b  Región Centro-Norte,2007 |  T1,83.64192464932438
c  Región Centro,2007 |  T1,86.26124146188874
d  Región Centro-Sur,2007 |  T1,85.48267570541778
e  Región Sur-Sureste,2007 |  T1,89.92275476400224
Estados Unidos Mexicanos,2007 |  T2,89.163826292797
a  Región Norte,2007 |  T2,87.16156361363903
b  Región Centro-Norte,2007 |  T2,84.1685140555484
c  Región Centro,2007 |  T2,92.66565137322657
d  Región Centro-Sur,2007 |  T2,85.34729858031143
e  Región Sur-Sureste,2007 |  T2,94.182189168969
Estados Unidos Mexicanos,2007 |  T3,87.35080099569747
a  Región Norte,2007 |  T3,85.39026352445406
b  Región Centro-Norte,2007 |  T3,84.46400011187832
c  Región Centro,2007 |  T3,88.95898857493971
d  Región Centro-Sur,2007 |  T3,85.59789288228528
e  Región Sur-Sureste,2007 |  T3,91.71112049530268
Estados Unidos Mexicanos,2007 |  T4,90.74174279476344
a  Región Norte,2007 |  T4,89.71677791163118
b  Región Centro-Norte,2007 |  T4,88.85757962178322
c  Región Centro,2007 |  T4,88.62531581928272
d  Región Centro-Sur,2007 |  T4,90.06153514772973
e  Región Sur-Sureste,2007 |  T4,98.8027385991402
Estados Unidos Mexicanos,2007 |  6 Meses,87.49710873216662
a  Región Norte,2007 |  6 Meses,85.67692204384014
b  Región Centro-Norte,2007 |  6 Meses,83.90521935243639
c  Región Centro,2007 |  6 Meses,89.46344641755765
d  Región Centro-Sur,2007 |  6 Meses,85.4149871428646
e  Región Sur-Sureste,2007 |  6 Meses,92.0524719664856
Estados Unidos Mexicanos,2007 |  9 Meses,87.4483394866769
a  Región Norte,2007 |  9 Meses,85.58136920404478
b  Región Centro-Norte,2007 |  9 Meses,84.0914796055837
c  Región Centro,2007 |  9 Meses,89.29529380335165
d  Región Centro-Sur,2007 |  9 Meses,85.4759557226715
e  Región Sur-Sureste,2007 |  9 Meses,91.93868814275795
Estados Unidos Mexicanos,2007 |  Anual,88.27169031369854
a  Región Norte,2007 |  Anual,86.61522138094139
b  Región Centro-Norte,2007 |  Anual,85.28300460963358
c  Región Centro,2007 |  Anual,89.12779930733443
d  Región Centro-Sur,2007 |  Anual,86.62235057893606
e  Región Sur-Sureste,2007 |  Anual,93.65470075685354
Estados Unidos Mexicanos,2008 |  T1,85.77666005814129
a  Región Norte,2008 |  T1,83.75307569486515
b  Región Centro-Norte,2008 |  T1,82.85866708494552
c  Región Centro,2008 |  T1,84.94062882580535
d  Región Centro-Sur,2008 |  T1,84.65596164770743
e  Región Sur-Sureste,2008 |  T1,94.29545195953204
Estados Unidos Mexicanos,2008 |  T2,90.76267042083788
a  Región Norte,2008 |  T2,88.94427143218232
b  Región Centro-Norte,2008 |  T2,88.19375783409242
c  Región Centro,2008 |  T2,91.46148104718483
d  Región Centro-Sur,2008 |  T2,87.20486392580594
e  Región Sur-Sureste,2008 |  T2,97.98718518175713
Estados Unidos Mexicanos,2008 |  T3,88.62750871190698
a  Región Norte,2008 |  T3,85.88350420793408
b  Región Centro-Norte,2008 |  T3,84.67447350823092
c  Región Centro,2008 |  T3,93.56587656438872
d  Región Centro-Sur,2008 |  T3,85.18557534869996
e  Región Sur-Sureste,2008 |  T3,90.468032993792
Estados Unidos Mexicanos,2008 |  T4,92.98777858483756
a  Región Norte,2008 |  T4,90.8092804735525
b  Región Centro-Norte,2008 |  T4,89.87814429608883
c  Región Centro,2008 |  T4,93.97577129177348
d  Región Centro-Sur,2008 |  T4,91.19624669795928
e  Región Sur-Sureste,2008 |  T4,99.09455040928664
Estados Unidos Mexicanos,2008 |  6 Meses,88.2696652394896
a  Región Norte,2008 |  6 Meses,86.34867356352373
b  Región Centro-Norte,2008 |  6 Meses,85.52621245951897
c  Región Centro,2008 |  6 Meses,88.2010549364951
d  Región Centro-Sur,2008 |  6 Meses,85.93041278675669
e  Región Sur-Sureste,2008 |  6 Meses,96.1413185706446
Estados Unidos Mexicanos,2008 |  9 Meses,88.38894639696206
a  Región Norte,2008 |  9 Meses,86.19361711166052
b  Región Centro-Norte,2008 |  9 Meses,85.24229947575628
c  Región Centro,2008 |  9 Meses,89.98932881245965
d  Región Centro-Sur,2008 |  9 Meses,85.68213364073777
e  Región Sur-Sureste,2008 |  9 Meses,94.25022337836036
Estados Unidos Mexicanos,2008 |  Anual,89.53865444393094
a  Región Norte,2008 |  Anual,87.34753295213352
b  Región Centro-Norte,2008 |  Anual,86.40126068083941
c  Región Centro,2008 |  Anual,90.98593943228808
d  Región Centro-Sur,2008 |  Anual,87.06066190504316
e  Región Sur-Sureste,2008 |  Anual,95.46130513609197
Estados Unidos Mexicanos,2009 |  T1,88.70470251729611
a  Región Norte,2009 |  T1,85.84333371346229
b  Región Centro-Norte,2009 |  T1,87.75611024367889
c  Región Centro,2009 |  T1,90.26076660857696
d  Región Centro-Sur,2009 |  T1,87.03344665181282
e  Región Sur-Sureste,2009 |  T1,92.23100120675517
Estados Unidos Mexicanos,2009 |  T2,89.3566543389453
a  Región Norte,2009 |  T2,85.96065439496446
b  Región Centro-Norte,2009 |  T2,86.90420019680585
c  Región Centro,2009 |  T2,92.59399014963724
d  Región Centro-Sur,2009 |  T2,85.75087960993369
e  Región Sur-Sureste,2009 |  T2,93.84432805564896
Estados Unidos Mexicanos,2009 |  T3,91.48651974911462
a  Región Norte,2009 |  T3,87.96305061440994
b  Región Centro-Norte,2009 |  T3,88.85496419887549
c  Región Centro,2009 |  T3,94.2788214833766
d  Región Centro-Sur,2009 |  T3,88.68523673111036
e  Región Sur-Sureste,2009 |  T3,96.43484548881348
Estados Unidos Mexicanos,2009 |  T4,94.79188170107976
a  Región Norte,2009 |  T4,92.26094886122956
b  Región Centro-Norte,2009 |  T4,94.2606318324784
c  Región Centro,2009 |  T4,92.661002050957
d  Región Centro-Sur,2009 |  T4,95.1041086778891
e  Región Sur-Sureste,2009 |  T4,102.5543954700326
Estados Unidos Mexicanos,2009 |  6 Meses,89.03067842812071
a  Región Norte,2009 |  6 Meses,85.90199405421338
b  Región Centro-Norte,2009 |  6 Meses,87.33015522024236
c  Región Centro,2009 |  6 Meses,91.42737837910713
d  Región Centro-Sur,2009 |  6 Meses,86.39216313087324
e  Región Sur-Sureste,2009 |  6 Meses,93.03766463120206
Estados Unidos Mexicanos,2009 |  9 Meses,89.84929220178533
a  Región Norte,2009 |  9 Meses,86.58901290761223
b  Región Centro-Norte,2009 |  9 Meses,87.83842487978674
c  Región Centro,2009 |  9 Meses,92.3778594138636
d  Región Centro-Sur,2009 |  9 Meses,87.15652099761895
e  Región Sur-Sureste,2009 |  9 Meses,94.17005825040586
Estados Unidos Mexicanos,2009 |  Anual,91.08493957660896
a  Región Norte,2009 |  Anual,88.00699689601656
b  Región Centro-Norte,2009 |  Anual,89.44397661795966
c  Región Centro,2009 |  Anual,92.44864507313694
d  Región Centro-Sur,2009 |  Anual,89.14341791768646
e  Región Sur-Sureste,2009 |  Anual,96.26614255531256
Estados Unidos Mexicanos,2010 |  T1,89.82198308645668
a  Región Norte,2010 |  T1,86.57712283517007
b  Región Centro-Norte,2010 |  T1,88.24721386885895
c  Región Centro,2010 |  T1,92.84536343528804
d  Región Centro-Sur,2010 |  T1,87.20793808551551
e  Región Sur-Sureste,2010 |  T1,92.64297476705612
Estados Unidos Mexicanos,2010 |  T2,91.5008397297933
a  Región Norte,2010 |  T2,90.50677020589984
b  Región Centro-Norte,2010 |  T2,90.65043396506772
c  Región Centro,2010 |  T2,90.67589859305474
d  Región Centro-Sur,2010 |  T2,89.13604773113144
e  Región Sur-Sureste,2010 |  T2,97.5298006510734
Estados Unidos Mexicanos,2010 |  T3,92.18944806541658
a  Región Norte,2010 |  T3,88.95762258405779
b  Región Centro-Norte,2010 |  T3,89.97984015634123
c  Región Centro,2010 |  T3,95.68289425157693
d  Región Centro-Sur,2010 |  T3,88.2350603301209
e  Región Sur-Sureste,2010 |  T3,96.03168279077391
Estados Unidos Mexicanos,2010 |  T4,95.14075624860556
a  Región Norte,2010 |  T4,93.04966048170644
b  Región Centro-Norte,2010 |  T4,95.2235847411754
c  Región Centro,2010 |  T4,92.78242954456024
d  Región Centro-Sur,2010 |  T4,95.95811474247174
e  Región Sur-Sureste,2010 |  T4,101.60470326072976
Estados Unidos Mexicanos,2010 |  6 Meses,90.661411408125
a  Región Norte,2010 |  6 Meses,88.54194652053495
b  Región Centro-Norte,2010 |  6 Meses,89.44882391696332
c  Región Centro,2010 |  6 Meses,91.7606310141714
d  Región Centro-Sur,2010 |  6 Meses,88.17199290832347
e  Región Sur-Sureste,2010 |  6 Meses,95.08638770906477
Estados Unidos Mexicanos,2010 |  9 Meses,91.17075696055552
a  Región Norte,2010 |  9 Meses,88.68050520837589
b  Región Centro-Norte,2010 |  9 Meses,89.62582933008929
c  Región Centro,2010 |  9 Meses,93.06805209330656
d  Región Centro-Sur,2010 |  9 Meses,88.19301538225595
e  Región Sur-Sureste,2010 |  9 Meses,95.40148606963449
Estados Unidos Mexicanos,2010 |  Anual,92.16325678256806
a  Región Norte,2010 |  Anual,89.77279402670855
b  Región Centro-Norte,2010 |  Anual,91.02526818286084
c  Región Centro,2010 |  Anual,92.99664645611998
d  Región Centro-Sur,2010 |  Anual,90.1342902223099
e  Región Sur-Sureste,2010 |  Anual,96.95229036740828
Estados Unidos Mexicanos,2011 |  T1,90.69891703777216
a  Región Norte,2011 |  T1,86.11351686447894
b  Región Centro-Norte,2011 |  T1,88.56675892193351
c  Región Centro,2011 |  T1,95.4022946075154
d  Región Centro-Sur,2011 |  T1,89.16866096619127
e  Región Sur-Sureste,2011 |  T1,91.75752137586798
Estados Unidos Mexicanos,2011 |  T2,91.83421088517971
a  Región Norte,2011 |  T2,91.53639493768245
b  Región Centro-Norte,2011 |  T2,92.86734861027824
c  Región Centro,2011 |  T2,90.3206942093694
d  Región Centro-Sur,2011 |  T2,90.32980490032388
e  Región Sur-Sureste,2011 |  T2,95.39294739660072
Estados Unidos Mexicanos,2011 |  T3,94.19642777216512
a  Región Norte,2011 |  T3,91.95161054424894
b  Región Centro-Norte,2011 |  T3,92.99153066547564
c  Región Centro,2011 |  T3,97.24368697213568
d  Región Centro-Sur,2011 |  T3,91.79516023652924
e  Región Sur-Sureste,2011 |  T3,95.01432882164072
Estados Unidos Mexicanos,2011 |  T4,97.86414544473732
a  Región Norte,2011 |  T4,95.73214966477464
b  Región Centro-Norte,2011 |  T4,97.8999792205524
c  Región Centro,2011 |  T4,95.71707522869048
d  Región Centro-Sur,2011 |  T4,98.0205894122614
e  Región Sur-Sureste,2011 |  T4,104.6489500509536
Estados Unidos Mexicanos,2011 |  6 Meses,91.26656396147592
a  Región Norte,2011 |  6 Meses,88.8249559010807
b  Región Centro-Norte,2011 |  6 Meses,90.71705376610588
c  Región Centro,2011 |  6 Meses,92.8614944084424
d  Región Centro-Sur,2011 |  6 Meses,89.74923293325757
e  Región Sur-Sureste,2011 |  6 Meses,93.57523438623434
Estados Unidos Mexicanos,2011 |  9 Meses,92.24318523170564
a  Región Norte,2011 |  9 Meses,89.8671741154701
b  Región Centro-Norte,2011 |  9 Meses,91.47521273256244
c  Región Centro,2011 |  9 Meses,94.3222252630068
d  Región Centro-Sur,2011 |  9 Meses,90.4312087010148
e  Región Sur-Sureste,2011 |  9 Meses,94.0549325313698
Estados Unidos Mexicanos,2011 |  Anual,93.6484252849636
a  Región Norte,2011 |  Anual,91.33341800279624
b  Región Centro-Norte,2011 |  Anual,93.08140435455994
c  Región Centro,2011 |  Anual,94.67093775442773
d  Región Centro-Sur,2011 |  Anual,92.32855387882644
e  Región Sur-Sureste,2011 |  Anual,96.70343691126575
Estados Unidos Mexicanos,2012 |  T1,94.09916677411246
a  Región Norte,2012 |  T1,93.90115197972897
b  Región Centro-Norte,2012 |  T1,92.4326487881876
c  Región Centro,2012 |  T1,96.42999509918734
d  Región Centro-Sur,2012 |  T1,92.396586815511
e  Región Sur-Sureste,2012 |  T1,93.33160021667584
Estados Unidos Mexicanos,2012 |  T2,94.77914641748782
a  Región Norte,2012 |  T2,94.76699413612128
b  Región Centro-Norte,2012 |  T2,93.07539690096738
c  Región Centro,2012 |  T2,98.20975486594902
d  Región Centro-Sur,2012 |  T2,90.1862536866382
e  Región Sur-Sureste,2012 |  T2,94.40394508500364
Estados Unidos Mexicanos,2012 |  T3,95.92440400317292
a  Región Norte,2012 |  T3,94.73040238583415
b  Región Centro-Norte,2012 |  T3,95.9330016332021
c  Región Centro,2012 |  T3,98.31248144968608
d  Región Centro-Sur,2012 |  T3,92.97274936799488
e  Región Sur-Sureste,2012 |  T3,95.7655906925141
Estados Unidos Mexicanos,2012 |  T4,99.24468422562714
a  Región Norte,2012 |  T4,97.34837033364992
b  Región Centro-Norte,2012 |  T4,99.75113840568716
c  Región Centro,2012 |  T4,97.72141757921985
d  Región Centro-Sur,2012 |  T4,99.4992680454496
e  Región Sur-Sureste,2012 |  T4,103.93030370695897
Estados Unidos Mexicanos,2012 |  6 Meses,94.43915659580016
a  Región Norte,2012 |  6 Meses,94.33407305792512
b  Región Centro-Norte,2012 |  6 Meses,92.7540228445775
c  Región Centro,2012 |  6 Meses,97.3198749825682
d  Región Centro-Sur,2012 |  6 Meses,91.2914202510746
e  Región Sur-Sureste,2012 |  6 Meses,93.86777265083973
Estados Unidos Mexicanos,2012 |  9 Meses,94.9342390649244
a  Región Norte,2012 |  9 Meses,94.4661828338948
b  Región Centro-Norte,2012 |  9 Meses,93.81368244078568
c  Región Centro,2012 |  9 Meses,97.65074380494082
d  Región Centro-Sur,2012 |  9 Meses,91.85186329004804
e  Región Sur-Sureste,2012 |  9 Meses,94.5003786647312
Estados Unidos Mexicanos,2012 |  Anual,96.0118503551001
a  Región Norte,2012 |  Anual,95.18672970883355
b  Región Centro-Norte,2012 |  Anual,95.29804643201108
c  Región Centro,2012 |  Anual,97.66841224851056
d  Región Centro-Sur,2012 |  Anual,93.76371447889844
e  Región Sur-Sureste,2012 |  Anual,96.85785992528814
Estados Unidos Mexicanos,2013 |  T1,93.39207860346606
a  Región Norte,2013 |  T1,91.2337632999184
b  Región Centro-Norte,2013 |  T1,91.58069781490056
c  Región Centro,2013 |  T1,97.45681021649465
d  Región Centro-Sur,2013 |  T1,90.81709962557794
e  Región Sur-Sureste,2013 |  T1,92.9796881161519
Estados Unidos Mexicanos,2013 |  T2,93.95727408369684
a  Región Norte,2013 |  T2,94.29237403944842
b  Región Centro-Norte,2013 |  T2,98.6178029406857
c  Región Centro,2013 |  T2,88.6237529435506
d  Región Centro-Sur,2013 |  T2,96.69846034511812
e  Región Sur-Sureste,2013 |  T2,96.03727389110414
Estados Unidos Mexicanos,2013 |  T3,96.22906401105958
a  Región Norte,2013 |  T3,94.82200207190364
b  Región Centro-Norte,2013 |  T3,93.57312513956364
c  Región Centro,2013 |  T3,99.65393043080611
d  Región Centro-Sur,2013 |  T3,95.07519347768898
e  Región Sur-Sureste,2013 |  T3,95.59122820851874
Estados Unidos Mexicanos,2013 |  T4,99.96758753729384
a  Región Norte,2013 |  T4,97.64622887661544
b  Región Centro-Norte,2013 |  T4,98.23229546073314
c  Región Centro,2013 |  T4,99.18169462358227
d  Región Centro-Sur,2013 |  T4,101.13041855061728
e  Región Sur-Sureste,2013 |  T4,105.40226178511696
Estados Unidos Mexicanos,2013 |  6 Meses,93.67467634358144
a  Región Norte,2013 |  6 Meses,92.76306866968342
b  Región Centro-Norte,2013 |  6 Meses,95.09925037779313
c  Región Centro,2013 |  6 Meses,93.0402815800226
d  Región Centro-Sur,2013 |  6 Meses,93.75777998534802
e  Región Sur-Sureste,2013 |  6 Meses,94.50848100362802
Estados Unidos Mexicanos,2013 |  9 Meses,94.52613889940748
a  Región Norte,2013 |  9 Meses,93.4493798037568
b  Región Centro-Norte,2013 |  9 Meses,94.59054196504997
c  Región Centro,2013 |  9 Meses,95.24483119695044
d  Región Centro-Sur,2013 |  9 Meses,94.19691781612832
e  Región Sur-Sureste,2013 |  9 Meses,94.8693967385916
Estados Unidos Mexicanos,2013 |  Anual,95.88650105887908
a  Región Norte,2013 |  Anual,94.49859207197149
b  Región Centro-Norte,2013 |  Anual,95.50098033897076
c  Región Centro,2013 |  Anual,96.2290470536084
d  Región Centro-Sur,2013 |  Anual,95.9302929997506
e  Región Sur-Sureste,2013 |  Anual,97.50261300022294
Estados Unidos Mexicanos,2014 |  T1,95.04876010962428
a  Región Norte,2014 |  T1,91.92166954813506
b  Región Centro-Norte,2014 |  T1,89.92393384974385
c  Región Centro,2014 |  T1,102.5722880264928
d  Región Centro-Sur,2014 |  T1,91.89864274537904
e  Región Sur-Sureste,2014 |  T1,93.50607843066584
Estados Unidos Mexicanos,2014 |  T2,93.88359941774128
a  Región Norte,2014 |  T2,93.95464829838834
b  Región Centro-Norte,2014 |  T2,93.61142709654791
c  Región Centro,2014 |  T2,91.7642821736611
d  Región Centro-Sur,2014 |  T2,95.08966055573688
e  Región Sur-Sureste,2014 |  T2,96.96989717955516
Estados Unidos Mexicanos,2014 |  T3,97.53101526375583
a  Región Norte,2014 |  T3,95.87619091715877
b  Región Centro-Norte,2014 |  T3,94.62576532490344
c  Región Centro,2014 |  T3,102.200632762537
d  Región Centro-Sur,2014 |  T3,95.72338511683212
e  Región Sur-Sureste,2014 |  T3,95.7503342899476
Estados Unidos Mexicanos,2014 |  T4,100.203846762171
a  Región Norte,2014 |  T4,99.47449084091706
b  Región Centro-Norte,2014 |  T4,102.63653140302024
c  Región Centro,2014 |  T4,96.04433703579568
d  Región Centro-Sur,2014 |  T4,102.51888544099631
e  Región Sur-Sureste,2014 |  T4,104.3031909271807
Estados Unidos Mexicanos,2014 |  6 Meses,94.46617976368276
a  Región Norte,2014 |  6 Meses,92.9381589232617
b  Región Centro-Norte,2014 |  6 Meses,91.76768047314587
c  Región Centro,2014 |  6 Meses,97.16828510007696
d  Región Centro-Sur,2014 |  6 Meses,93.49415165055797
e  Región Sur-Sureste,2014 |  6 Meses,95.2379878051105
Estados Unidos Mexicanos,2014 |  9 Meses,95.48779159704048
a  Región Norte,2014 |  9 Meses,93.91750292122738
b  Región Centro-Norte,2014 |  9 Meses,92.72037542373172
