Concepto,Fecha,Valor
Estados Unidos Mexicanos,2003 |  T1,56.33635587816581
a  Región Norte,2003 |  T1,56.319810161236994
b  Región Centro-Norte,2003 |  T1,55.30112133438876
c  Región Centro,2003 |  T1,52.80472361440205
d  Región Centro-Sur,2003 |  T1,60.98627401719845
e  Región Sur-Sureste,2003 |  T1,64.59356150167564
Estados Unidos Mexicanos,2003 |  T2,59.00857788852439
a  Región Norte,2003 |  T2,58.54895616456928
b  Región Centro-Norte,2003 |  T2,57.87100173034466
c  Región Centro,2003 |  T2,55.93370973296536
d  Región Centro-Sur,2003 |  T2,63.34053747159679
e  Región Sur-Sureste,2003 |  T2,67.29838856357634
Estados Unidos Mexicanos,2003 |  T3,60.00793752482069
a  Región Norte,2003 |  T3,58.806736551026994
b  Región Centro-Norte,2003 |  T3,58.45494052646723
c  Región Centro,2003 |  T3,57.786516625240026
d  Región Centro-Sur,2003 |  T3,64.10004249674373
e  Región Sur-Sureste,2003 |  T3,68.07293554093357
Estados Unidos Mexicanos,2003 |  T4,60.13380145257317
a  Región Norte,2003 |  T4,59.06878287692721
b  Región Centro-Norte,2003 |  T4,58.18236346831824
c  Región Centro,2003 |  T4,58.41657259752103
d  Región Centro-Sur,2003 |  T4,63.40402832693349
e  Región Sur-Sureste,2003 |  T4,67.61978743181409
Estados Unidos Mexicanos,2003 |  6 Meses,57.672466883345095
a  Región Norte,2003 |  6 Meses,57.43438316290314
b  Región Centro-Norte,2003 |  6 Meses,56.58606153236671
c  Región Centro,2003 |  6 Meses,54.36921667368371
d  Región Centro-Sur,2003 |  6 Meses,62.163405744397615
e  Región Sur-Sureste,2003 |  6 Meses,65.94597503262598
Estados Unidos Mexicanos,2003 |  9 Meses,58.450957097170296
a  Región Norte,2003 |  9 Meses,57.89183429227776
b  Región Centro-Norte,2003 |  9 Meses,57.20902119706688
c  Región Centro,2003 |  9 Meses,55.508316657535815
d  Región Centro-Sur,2003 |  9 Meses,62.80895132851298
e  Región Sur-Sureste,2003 |  9 Meses,66.6549618687285
Estados Unidos Mexicanos,2003 |  Anual,58.87166818602101
a  Región Norte,2003 |  Anual,58.18607143844012
b  Región Centro-Norte,2003 |  Anual,57.45235676487972
c  Región Centro,2003 |  Anual,56.23538064253212
d  Región Centro-Sur,2003 |  Anual,62.95772057811813
e  Región Sur-Sureste,2003 |  Anual,66.89616825949992
Estados Unidos Mexicanos,2004 |  T1,59.07419005714709
a  Región Norte,2004 |  T1,59.44464593581322
b  Región Centro-Norte,2004 |  T1,58.298532632486655
c  Región Centro,2004 |  T1,55.02272003176988
d  Región Centro-Sur,2004 |  T1,63.65958057357511
e  Región Sur-Sureste,2004 |  T1,67.84564343387261
Estados Unidos Mexicanos,2004 |  T2,61.50539646481127
a  Región Norte,2004 |  T2,61.89213022843995
b  Región Centro-Norte,2004 |  T2,60.69035626797922
c  Región Centro,2004 |  T2,57.5444109221422
d  Región Centro-Sur,2004 |  T2,65.81094001221336
e  Región Sur-Sureste,2004 |  T2,70.2923649396704
Estados Unidos Mexicanos,2004 |  T3,63.07815332210164
a  Región Norte,2004 |  T3,62.70446131496844
b  Región Centro-Norte,2004 |  T3,61.68771979399301
c  Región Centro,2004 |  T3,60.29421862296205
d  Región Centro-Sur,2004 |  T3,66.75763987243259
e  Región Sur-Sureste,2004 |  T3,71.24139825245666
Estados Unidos Mexicanos,2004 |  T4,63.29528570238989
a  Región Norte,2004 |  T4,62.76611838873758
b  Región Centro-Norte,2004 |  T4,61.19660110891814
c  Región Centro,2004 |  T4,61.6562944196307
d  Región Centro-Sur,2004 |  T4,65.44922824709431
e  Región Sur-Sureste,2004 |  T4,70.63231899961599
Estados Unidos Mexicanos,2004 |  6 Meses,60.28979326097919
a  Región Norte,2004 |  6 Meses,60.66838808212659
b  Región Centro-Norte,2004 |  6 Meses,59.49444445023293
c  Región Centro,2004 |  6 Meses,56.28356547695604
d  Región Centro-Sur,2004 |  6 Meses,64.73526029289424
e  Región Sur-Sureste,2004 |  6 Meses,69.06900418677151
Estados Unidos Mexicanos,2004 |  9 Meses,61.21924661468666
a  Región Norte,2004 |  9 Meses,61.34707915974054
b  Región Centro-Norte,2004 |  9 Meses,60.22553623148629
c  Región Centro,2004 |  9 Meses,57.62044985895805
d  Región Centro-Sur,2004 |  9 Meses,65.40938681940703
e  Región Sur-Sureste,2004 |  9 Meses,69.7931355419999
Estados Unidos Mexicanos,2004 |  Anual,61.73825638661247
a  Región Norte,2004 |  Anual,61.70183896698981
b  Región Centro-Norte,2004 |  Anual,60.46830245084425
c  Región Centro,2004 |  Anual,58.62941099912622
d  Región Centro-Sur,2004 |  Anual,65.41934717632886
e  Región Sur-Sureste,2004 |  Anual,70.00293140640393
Estados Unidos Mexicanos,2005 |  T1,60.527121456282174
a  Región Norte,2005 |  T1,61.33505282341437
b  Región Centro-Norte,2005 |  T1,60.13077898004359
c  Región Centro,2005 |  T1,55.57359518672753
d  Región Centro-Sur,2005 |  T1,65.63330213583923
e  Región Sur-Sureste,2005 |  T1,70.17041726375567
Estados Unidos Mexicanos,2005 |  T2,64.01515265774775
a  Región Norte,2005 |  T2,64.28680640545679
b  Región Centro-Norte,2005 |  T2,62.91198363631041
c  Región Centro,2005 |  T2,59.91442643258912
d  Región Centro-Sur,2005 |  T2,68.8007401876405
e  Región Sur-Sureste,2005 |  T2,73.42622631797799
Estados Unidos Mexicanos,2005 |  T3,64.76703192933468
a  Región Norte,2005 |  T3,64.80996360213909
b  Región Centro-Norte,2005 |  T3,63.090714300417794
c  Región Centro,2005 |  T3,61.54675988536512
d  Región Centro-Sur,2005 |  T3,68.85971852927868
e  Región Sur-Sureste,2005 |  T3,73.32548136033498
Estados Unidos Mexicanos,2005 |  T4,65.63630150099218
a  Región Norte,2005 |  T4,65.59161203212712
b  Región Centro-Norte,2005 |  T4,63.2748169001266
c  Región Centro,2005 |  T4,63.70480430020454
d  Región Centro-Sur,2005 |  T4,67.97723467600846
e  Región Sur-Sureste,2005 |  T4,72.93521888705166
Estados Unidos Mexicanos,2005 |  6 Meses,62.27113705701496
a  Región Norte,2005 |  6 Meses,62.81092961443559
b  Región Centro-Norte,2005 |  6 Meses,61.52138130817699
c  Región Centro,2005 |  6 Meses,57.74401080965832
d  Región Centro-Sur,2005 |  6 Meses,67.21702116173986
e  Región Sur-Sureste,2005 |  6 Meses,71.79832179086682
Estados Unidos Mexicanos,2005 |  9 Meses,63.10310201445487
a  Región Norte,2005 |  9 Meses,63.47727427700342
b  Región Centro-Norte,2005 |  9 Meses,62.0444923055906
c  Región Centro,2005 |  9 Meses,59.01159383489393
d  Región Centro-Sur,2005 |  9 Meses,67.76458695091948
e  Región Sur-Sureste,2005 |  9 Meses,72.30737498068953
Estados Unidos Mexicanos,2005 |  Anual,63.7364018860892
a  Región Norte,2005 |  Anual,64.00585871578434
b  Región Centro-Norte,2005 |  Anual,62.3520734542246
c  Región Centro,2005 |  Anual,60.18489645122158
d  Región Centro-Sur,2005 |  Anual,67.81774888219174
e  Región Sur-Sureste,2005 |  Anual,72.46433595728007
Estados Unidos Mexicanos,2006 |  T1,64.01329225181381
a  Región Norte,2006 |  T1,64.71915379256059
b  Región Centro-Norte,2006 |  T1,63.6218347906408
c  Región Centro,2006 |  T1,59.76047750247402
d  Región Centro-Sur,2006 |  T1,67.28139424816703
e  Región Sur-Sureste,2006 |  T1,73.54640146783737
Estados Unidos Mexicanos,2006 |  T2,67.21080921952134
a  Región Norte,2006 |  T2,67.2415292503425
b  Región Centro-Norte,2006 |  T2,66.83578559857956
c  Región Centro,2006 |  T2,63.3849479819947
d  Región Centro-Sur,2006 |  T2,70.44199475546982
e  Región Sur-Sureste,2006 |  T2,76.97153819306827
Estados Unidos Mexicanos,2006 |  T3,67.83203095789659
a  Región Norte,2006 |  T3,68.0321127792231
b  Región Centro-Norte,2006 |  T3,66.88315374872238
c  Región Centro,2006 |  T3,64.5925383559789
d  Región Centro-Sur,2006 |  T3,70.78095680774682
e  Región Sur-Sureste,2006 |  T3,76.31275604492428
Estados Unidos Mexicanos,2006 |  T4,67.89158207725222
a  Región Norte,2006 |  T4,68.33493291713918
b  Región Centro-Norte,2006 |  T4,66.38182724736168
c  Región Centro,2006 |  T4,65.6830249753317
d  Región Centro-Sur,2006 |  T4,69.39318164463363
e  Región Sur-Sureste,2006 |  T4,74.67031495173406
Estados Unidos Mexicanos,2006 |  6 Meses,65.61205073566757
a  Región Norte,2006 |  6 Meses,65.98034152145154
b  Región Centro-Norte,2006 |  6 Meses,65.22881019461018
c  Región Centro,2006 |  6 Meses,61.57271274223436
d  Región Centro-Sur,2006 |  6 Meses,68.86169450181843
e  Región Sur-Sureste,2006 |  6 Meses,75.2589698304528
Estados Unidos Mexicanos,2006 |  9 Meses,66.35204414307725
a  Región Norte,2006 |  9 Meses,66.66426527404205
b  Región Centro-Norte,2006 |  9 Meses,65.78025804598091
c  Región Centro,2006 |  9 Meses,62.5793212801492
d  Región Centro-Sur,2006 |  9 Meses,69.50144860379457
e  Región Sur-Sureste,2006 |  9 Meses,75.6102319019433
Estados Unidos Mexicanos,2006 |  Anual,66.73692862662101
a  Región Norte,2006 |  Anual,67.08193218481634
b  Región Centro-Norte,2006 |  Anual,65.9306503463261
c  Región Centro,2006 |  Anual,63.35524720394484
d  Región Centro-Sur,2006 |  Anual,69.47438186400434
e  Región Sur-Sureste,2006 |  Anual,75.37525266439098
Estados Unidos Mexicanos,2007 |  T1,66.60396686570391
a  Región Norte,2007 |  T1,67.17329490067924
