Concepto,Fecha,Valor
Estados Unidos Mexicanos,2003 |  T1,77.51256207961079
a  Región Norte,2003 |  T1,73.4180553888294
b  Región Centro-Norte,2003 |  T1,58.97880868307593
c  Región Centro,2003 |  T1,100.67259596746464
d  Región Centro-Sur,2003 |  T1,76.93359065533429
e  Región Sur-Sureste,2003 |  T1,117.70895357745982
Estados Unidos Mexicanos,2003 |  T2,78.52510711035998
a  Región Norte,2003 |  T2,74.45431306715878
b  Región Centro-Norte,2003 |  T2,59.38574262158632
c  Región Centro,2003 |  T2,103.75201859938994
d  Región Centro-Sur,2003 |  T2,78.64907405832253
e  Región Sur-Sureste,2003 |  T2,114.43321729687608
Estados Unidos Mexicanos,2003 |  T3,79.61995920040125
a  Región Norte,2003 |  T3,75.95469488221231
b  Región Centro-Norte,2003 |  T3,60.93313301174753
c  Región Centro,2003 |  T3,105.34882279574688
d  Región Centro-Sur,2003 |  T3,77.43093597837725
e  Región Sur-Sureste,2003 |  T3,115.35033978786082
Estados Unidos Mexicanos,2003 |  T4,78.45419487298807
a  Región Norte,2003 |  T4,75.22934181932307
b  Región Centro-Norte,2003 |  T4,59.76853885163416
c  Región Centro,2003 |  T4,100.52882636078148
d  Región Centro-Sur,2003 |  T4,77.38034277609744
e  Región Sur-Sureste,2003 |  T4,117.08425277830148
Estados Unidos Mexicanos,2003 |  6 Meses,78.01883459498539
a  Región Norte,2003 |  6 Meses,73.93618422799409
b  Región Centro-Norte,2003 |  6 Meses,59.18227565233113
c  Región Centro,2003 |  6 Meses,102.21230728342728
d  Región Centro-Sur,2003 |  6 Meses,77.79133235682842
e  Región Sur-Sureste,2003 |  6 Meses,116.07108543716797
Estados Unidos Mexicanos,2003 |  9 Meses,78.55254279679068
a  Región Norte,2003 |  9 Meses,74.60902111273349
b  Región Centro-Norte,2003 |  9 Meses,59.7658947721366
c  Región Centro,2003 |  9 Meses,103.25781245420048
d  Región Centro-Sur,2003 |  9 Meses,77.67120023067801
e  Región Sur-Sureste,2003 |  9 Meses,115.83083688739892
Estados Unidos Mexicanos,2003 |  Anual,78.52795581584002
a  Región Norte,2003 |  Anual,74.76410128938087
b  Región Centro-Norte,2003 |  Anual,59.76655579201099
c  Región Centro,2003 |  Anual,102.57556593084574
d  Región Centro-Sur,2003 |  Anual,77.59848586703288
e  Región Sur-Sureste,2003 |  Anual,116.14419086012455
Estados Unidos Mexicanos,2004 |  T1,79.3732206273591
a  Región Norte,2004 |  T1,75.55259275423258
b  Región Centro-Norte,2004 |  T1,59.38439402385646
c  Región Centro,2004 |  T1,102.5394279605003
