country_name,country_code,year,quarter,year_quarter,gdp,cnsmpt,hfce,gov,capf,exports,imports,int_rate,ex_rate,unemp,prices,ind_prod,countrycode,countryflag,country,continent,quarter_date,cnsmpt_s,gov_s,capf_s,exports_s,imports_s,naim,amlo_win,base_gdp,base_cnsmpt,base_hfce,base_gov,base_capf,base_imports,base_exports,base_int_rate,base_ex_rate,base_cnsmpt_s,base_gov_s,base_capf_s,base_imports_s,base_exports_s,base_unemp,base_prices,gdpi,cnsmpti,hfcei,govi,capfi,importsi,exportsi,cnsmpt_si,gov_si,capf_si,imports_si,exports_si,int_rate_i,ex_rate_i,unemp_i,prices_i
Brazil,223,2024,1,2024 Q1,NA,220367200000,NA,57067200000,57824900000,49425200000,43221400000,11.2666666666667,0.201923388549874,8.10118547694251,219.714266984713,84.296949781533,BRA,🇧🇷,Brazil,Americas,2024-03-31,0.6773917886911605,0.17542017452504816,0.17774928592770378,0.1519292555081625,0.13285925244653526,0,0,299268600000,202281000000,NA,55246200000,53547900000,43385700000,42595000000,6.40000000000096,0.252669021755938,0.675917887810482,0.1846040647097624,0.17892922946142695,0.14497244281558438,0.14233033468930587,12.1058202401065,162.663666367439,NA,108.94112645280576,NA,103.2961543056355,107.98724132972535,99.6213037936463,116.03521540086865,100.21805916180926,95.02508777412172,99.34055294527631,91.644487646208745,106.74411455562878,176.0416666666408,79.91616350377888,66.91975691249186,135.07273744119544
Brazil,223,2024,2,2024 Q2,NA,220367200000,NA,57067200000,57824900000,49425200000,43221400000,11.2666666666667,0.201923388549874,8.10118547694251,219.714266984713,84.296949781533,BRA,🇧🇷,Brazil,Americas,2024-06-30,0.6773917886911605,0.17542017452504816,0.17774928592770378,0.1519292555081625,0.13285925244653526,0,0,299268600000,202281000000,NA,55246200000,53547900000,43385700000,42595000000,6.40000000000096,0.252669021755938,0.675917887810482,0.1846040647097624,0.17892922946142695,0.14497244281558438,0.14233033468930587,12.1058202401065,162.663666367439,NA,108.94112645280576,NA,103.2961543056355,107.98724132972535,99.6213037936463,116.03521540086865,100.21805916180926,95.02508777412172,99.34055294527631,91.644487646208745,106.74411455562878,176.0416666666408,79.91616350377888,66.91975691249186,135.07273744119544
Bulgaria,918,2010,1,2010 Q1,18316726190.366,11913823474.042,NA,3074602855.353,4135934748.8172,8480250653.0623,9353920738.4631,0.196666666666667,0.707246923475883,11.2666666666667,98.7723104909446,96.1455883856456,BGR,🇧🇬,Bulgaria,Europe,2010-03-31,0.6504341087059696,0.16785766317619252,0.2258009813452672,0.4629785129136578,0.5106764517440325,0,0,21827955302.948,13870309882.653,NA,3609401076.3965,4341851602.9862,15623404819.825,15026909083.573,-0.496466666666667,0.594553886400571,0.6354378910048312,0.1653568108557116,0.19891242870557857,0.715752098764604,0.6884249520862599,6,111.412692244019,83.91407228093513,85.8944289986059,NA,85.18318663612125,95.25739539261599,59.871205069164134,56.43376562604397,102.3599816620039,101.51239752843513,113.51778408954418,71.34822973281752,67.2518495313991,-39.61326708741779,118.95421754915363,187.77777777777834,88.65445085431641
Bulgaria,918,2010,2,2010 Q2,18619045767.216,12087909347.643,NA,3099808841.1281,4127281302.6904,8916956802.9923,9850365735.9774,0.186666666666667,0.649350649350649,11.1,99.7904883344227,99.2536550454963,BGR,🇧🇬,Bulgaria,Europe,2010-06-30,0.6492228172577523,0.16648591339660243,0.22166986183350088,0.47891588615637215,0.5290478287196492,0,0,21827955302.948,13870309882.653,NA,3609401076.3965,4341851602.9862,15623404819.825,15026909083.573,-0.496466666666667,0.594553886400571,0.6354378910048312,0.1653568108557116,0.19891242870557857,0.715752098764604,0.6884249520862599,6,111.412692244019,85.29908325724573,87.14952621758529,NA,85.88152924869298,95.0580922630284,63.04877745648617,59.339926483883964,102.16935855542432,100.68282796157459,111.44093070303155,73.91495318460002,69.56689828063696,-37.59903316771859,109.2164502164501,185,89.56833043389614
Bulgaria,918,2010,3,2010 Q3,18762438335.261,11873185941.63,NA,3154052316.3676,4012051739.7095,9988846462.982,9976514225.5685,0.17,0.659703133589885,10.6,99.8413688612778,101.789183110111,BGR,🇧🇬,Bulgaria,Europe,2010-09-30,0.63281678689471,0.16810460666192106,0.2138342398796584,0.5323853053901614,0.5317280220886449,0,0,21827955302.948,13870309882.653,NA,3609401076.3965,4341851602.9862,15623404819.825,15026909083.573,-0.496466666666667,0.594553886400571,0.6354378910048312,0.1653568108557116,0.19891242870557857,0.715752098764604,0.6884249520862599,6,111.412692244019,85.9560049251476,85.60144684639874,NA,87.38436792168565,92.40416547055929,63.856210221916584,66.47306114270386,99.58751214757176,101.66173730128791,107.50169874812923,74.28941151641935,77.33381885371485,-34.24197663488651,110.95766904892801,176.66666666666666,89.61399895319163
Bulgaria,918,2010,4,2010 Q4,18948426153.157,12089290417.686,NA,3135421473.1514,4071359510.783,9833756198.9635,10593454943.991,0.175733333333333,0.694540908459508,12.4,101.595832313355,102.811573458747,BGR,🇧🇬,Bulgaria,Europe,2010-12-31,0.6380102663920614,0.16547134035345762,0.21486531271119158,0.5189748277497492,0.5590678011126545,0,0,21827955302.948,13870309882.653,NA,3609401076.3965,4341851602.9862,15623404819.825,15026909083.573,-0.496466666666667,0.594553886400571,0.6354378910048312,0.1653568108557116,0.19891242870557857,0.715752098764604,0.6884249520862599,6,111.412692244019,86.8080674079349,87.15948324129049,NA,86.8681924448722,93.77012120780076,67.80503396128256,65.44097754416768,100.40481932595529,100.06926203834806,108.02005390483957,78.10913891522102,75.38582472599302,-35.39680408218065,116.81715053016613,206.66666666666669,91.18874184535201
Bulgaria,918,2011,1,2011 Q1,18958853235.519,11959433097.607,NA,3207269494.77,3943162168.5216,10518742720.356,10748037529.666,0.185166666666667,0.698763189155195,13.1666666666667,103.816798297704,106.901134853287,BGR,🇧🇬,Bulgaria,Europe,2011-03-31,0.6308099413524264,0.16917001545015656,0.2079852678607254,0.554819565808409,0.5669139054006592,0,0,21827955302.948,13870309882.653,NA,3609401076.3965,4341851602.9862,15623404819.825,15026909083.573,-0.496466666666667,0.594553886400571,0.6354378910048312,0.1653568108557116,0.19891242870557857,0.715752098764604,0.6884249520862599,6,111.412692244019,86.85583680372704,86.22325815924378,NA,88.85877260201922,90.81752508099555,68.79446352198144,69.99937686356803,99.2716912670904,102.30604628543078,104.56122285278416,79.20534307606766,80.59259969108294,-37.29689807976371,117.52730999464272,219.444444444445,93.18220052552157
Bulgaria,918,2011,2,2011 Q2,19141398637.081,12252828724.825,NA,3194722691.5745,3965278018.9159,10251677652.781,10565989151.125,0.199666666666667,0.736051818047991,12.2333333333333,104.533011261017,106.573969941724,BGR,🇧🇬,Bulgaria,Europe,2011-06-30,0.6401219136144336,0.1669012151173549,0.20715717247716187,0.5355762056447274,0.5519967141093028,0,0,21827955302.948,13870309882.653,NA,3609401076.3965,4341851602.9862,15623404819.825,15026909083.573,-0.496466666666667,0.594553886400571,0.6354378910048312,0.1653568108557116,0.19891242870557857,0.715752098764604,0.6884249520862599,6,111.412692244019,87.69212860948014,88.33853625829288,NA,88.51115805517516,91.3268895737638,67.62923493934883,68.22213134960569,100.73713303470075,100.93398285419941,104.14491131863197,77.12121488180827,77.79732620406524,-40.21753726332755,123.79900878355173,203.88888888888835,93.82504735821846
Bulgaria,918,2011,3,2011 Q3,19160040998.698,12358166685.386,NA,3154025165.888,4035723721.9107,10390000462.339,11070601222.97,0.185,0.722282412423257,11.3333333333333,103.768412349508,105.796953276761,BGR,🇧🇬,Bulgaria,Europe,2011-09-30,0.644996881072738,0.16461473992160705,0.21063231139144967,0.5422744378806413,0.5777963222376346,0,0,21827955302.948,13870309882.653,NA,3609401076.3965,4341851602.9862,15623404819.825,15026909083.573,-0.496466666666667,0.594553886400571,0.6354378910048312,0.1653568108557116,0.19891242870557857,0.715752098764604,0.6884249520862599,6,111.412692244019,87.77753450920032,89.09798548078459,NA,87.3836157060403,92.94937024413836,70.85908193918259,69.14263209123332,101.50431540253146,99.55123049950927,105.89198109044173,80.7257601109263,78.77030549768541,-37.26332751443532,121.48308655350894,188.88888888888832,93.13877104973973
Bulgaria,918,2011,4,2011 Q4,19141921597.503,12347348520.115,NA,3193075070.4874,3991349543.7423,10744196164.172,11214911104.005,0.218566666666667,0.688879193552091,12.4666666666667,104.761391955845,104.65187608629,BGR,🇧🇬,Bulgaria,Europe,2011-12-31,0.6450422679468958,0.16681058138405114,0.20851352480008897,0.5612914100313495,0.5858821982359361,0,0,21827955302.948,13870309882.653,NA,3609401076.3965,4341851602.9862,15623404819.825,15026909083.573,-0.496466666666667,0.594553886400571,0.6354378910048312,0.1653568108557116,0.19891242870557857,0.715752098764604,0.6884249520862599,6,111.412692244019,87.6945244381995,89.0199903576581,NA,88.46551000852625,91.92735976966982,71.78275947746081,71.4997083193726,101.51145801627868,100.87917184712039,104.82679546823167,81.85546353928619,81.53269406205654,-44.024439371559055,115.86488782750463,207.77777777777834,94.03003360370634
